"LABID","Duplicates","Flags","FIELDID","Animal_ID","Stage_Class","Cruise","Platform","Shipper","Shipper_Organization","Shipped_Date","Received_Date","Collection_Method","Contact_ID","CONTACT_NAME","Organization_ID","Organization","Collector","Collector_Organization","Acknowledgement","Label","LAB","Species_ID","SpCode","SpType","Species_Type","SpName","Genus","Species","CommonName","SubSpecies","Species_Determ_List","USE","Restrict_Description","Date_Collected","YR","MO","DA","Location","City","Island","County","State","Country","Latitude","Latitude_Precision","Latitude_Precision_Unit","Longitude","Longitude_Precision","Longitude_Precision_Unit","OBasin","Ocean_Basin","SEX","Gender_Determination","ACCESSIONDATE","Repository_Numbers","COMMENTS","Record_Creation_Date","Edit_User","Edit_Date"
34014,,,"RWB050603.A10",201301,,,,,,,,"BIOPSY (PROJECTILE)",673,"ROBIN BAIRD",255,"CASCADIA RESEARCH COLLECTIVE",,,,,"SJC",31,"031","C","CETACEA","P ele","Peponocephala","electra","Melon headed-whale",,,"Y","Donator requested that PI request permission to use in study","06/05/2003",2003,6,5,,,"Kauai",,"HAWAII","UNITED STATES OF AMERICA",22.266666,1,"Minute",-159.383333,1,"Minute",1,"North Pacific","M","Molecular determination: SRY method",6/27/2003 0:00:00,,,5/31/2012 16:07:17,"dan.prosperi",6/7/2022 16:10:21
34015,,,"RWB050603.A11",201302,,,,,,,,"BIOPSY (PROJECTILE)",673,"ROBIN BAIRD",255,"CASCADIA RESEARCH COLLECTIVE",,,,,"SJC",31,"031","C","CETACEA","P ele","Peponocephala","electra","Melon headed-whale",,,"Y","Donator requested that PI request permission to use in study","06/05/2003",2003,6,5,,,"Kauai",,"HAWAII","UNITED STATES OF AMERICA",22.266666,1,"Minute",-159.383333,1,"Minute",1,"North Pacific","M","Molecular determination: SRY method",6/27/2003 0:00:00,,,5/31/2012 16:07:17,"dan.prosperi",6/7/2022 16:10:21
34016,,,"RWB050603.A12",201303,,,,,,,,"BIOPSY (PROJECTILE)",673,"ROBIN BAIRD",255,"CASCADIA RESEARCH COLLECTIVE",,,,,"SJC",31,"031","C","CETACEA","P ele","Peponocephala","electra","Melon headed-whale",,,"Y","Donator requested that PI request permission to use in study","06/05/2003",2003,6,5,,,"Kauai",,"HAWAII","UNITED STATES OF AMERICA",22.266666,1,"Minute",-159.383333,1,"Minute",1,"North Pacific","M","Molecular determination: SRY method",6/27/2003 0:00:00,,,5/31/2012 16:07:17,"dan.prosperi",6/7/2022 16:10:21
34017,,,"RWB050603.A13",201304,,,,,,,,"BIOPSY (PROJECTILE)",673,"ROBIN BAIRD",255,"CASCADIA RESEARCH COLLECTIVE",,,,,"SJC",31,"031","C","CETACEA","P ele","Peponocephala","electra","Melon headed-whale",,,"Y","Donator requested that PI request permission to use in study","06/05/2003",2003,6,5,,,"Kauai",,"HAWAII","UNITED STATES OF AMERICA",22.266666,1,"Minute",-159.383333,1,"Minute",1,"North Pacific","M","Molecular determination: SRY method",6/27/2003 0:00:00,,,5/31/2012 16:07:17,"dan.prosperi",6/7/2022 16:10:21
34018,,,"RWB050603.A14",201305,,,,,,,,"BIOPSY (PROJECTILE)",673,"ROBIN BAIRD",255,"CASCADIA RESEARCH COLLECTIVE",,,,,"SJC",31,"031","C","CETACEA","P ele","Peponocephala","electra","Melon headed-whale",,,"Y","Donator requested that PI request permission to use in study","06/05/2003",2003,6,5,,,"Kauai",,"HAWAII","UNITED STATES OF AMERICA",22.266666,1,"Minute",-159.383333,1,"Minute",1,"North Pacific","M","Molecular determination: SRY method",6/27/2003 0:00:00,,,5/31/2012 16:07:17,"dan.prosperi",6/7/2022 16:10:21
35859,,,"RWB131003.B02",202350,,,,,,,,"BIOPSY (PROJECTILE)",673,"ROBIN BAIRD",255,"CASCADIA RESEARCH COLLECTIVE",,,,,"SJC",31,"031","C","CETACEA","P ele","Peponocephala","electra","Melon headed-whale",,,"Y","Donator requested that PI request permission to use in study","10/13/2003",2003,10,13,,,"Hawaii",,"HAWAII","UNITED STATES OF AMERICA",19.483333,1,"Minute",-156.05,1,"Minute",1,"North Pacific","U",,11/4/2003 0:00:00,,,5/31/2012 16:07:50,"dan.prosperi",6/7/2022 16:10:21
35860,,,"RWB131003.B03",202351,,,,,,,,"BIOPSY (PROJECTILE)",673,"ROBIN BAIRD",255,"CASCADIA RESEARCH COLLECTIVE",,,,,"SJC",31,"031","C","CETACEA","P ele","Peponocephala","electra","Melon headed-whale",,,"Y","Donator requested that PI request permission to use in study","10/13/2003",2003,10,13,,,"Hawaii",,"HAWAII","UNITED STATES OF AMERICA",19.483333,1,"Minute",-156.05,1,"Minute",1,"North Pacific","U",,11/4/2003 0:00:00,,,5/31/2012 16:07:50,"dan.prosperi",6/7/2022 16:10:21
35861,,,"RWB131003.B04",202352,,,,,,,,"BIOPSY (PROJECTILE)",673,"ROBIN BAIRD",255,"CASCADIA RESEARCH COLLECTIVE",,,,,"SJC",31,"031","C","CETACEA","P ele","Peponocephala","electra","Melon headed-whale",,,"Y","Donator requested that PI request permission to use in study","10/13/2003",2003,10,13,,,"Hawaii",,"HAWAII","UNITED STATES OF AMERICA",19.483333,1,"Minute",-156.033333,1,"Minute",1,"North Pacific","U",,11/4/2003 0:00:00,,,5/31/2012 16:07:50,"dan.prosperi",6/7/2022 16:10:21
35862,,,"RWB131003.B05",202353,,,,,,,,"BIOPSY (PROJECTILE)",673,"ROBIN BAIRD",255,"CASCADIA RESEARCH COLLECTIVE",,,,,"SJC",31,"031","C","CETACEA","P ele","Peponocephala","electra","Melon headed-whale",,,"Y","Donator requested that PI request permission to use in study","10/13/2003",2003,10,13,,,"Hawaii",,"HAWAII","UNITED STATES OF AMERICA",19.483333,1,"Minute",-156.033333,1,"Minute",1,"North Pacific","U",,11/4/2003 0:00:00,,,5/31/2012 16:07:50,"dan.prosperi",6/7/2022 16:10:21
35863,,,"RWB131003.A01",202354,,,,,,,,"BIOPSY (PROJECTILE)",673,"ROBIN BAIRD",255,"CASCADIA RESEARCH COLLECTIVE",,,,,"SJC",31,"031","C","CETACEA","P ele","Peponocephala","electra","Melon headed-whale",,,"Y","Donator requested that PI request permission to use in study","10/13/2003",2003,10,13,,,"Hawaii",,"HAWAII","UNITED STATES OF AMERICA",19.483333,1,"Minute",-156.05,1,"Minute",1,"North Pacific","M","Molecular determination: ZFX/ZFY 5' exonuclease qPCR assay developed at SWFSC.",11/4/2003 0:00:00,,,5/31/2012 16:07:50,"dan.prosperi",6/7/2022 16:10:21
35864,,,"RWB131003.A02",202355,,,,,,,,"BIOPSY (PROJECTILE)",673,"ROBIN BAIRD",255,"CASCADIA RESEARCH COLLECTIVE",,,,,"SJC",31,"031","C","CETACEA","P ele","Peponocephala","electra","Melon headed-whale",,,"Y","Donator requested that PI request permission to use in study","10/13/2003",2003,10,13,,,"Hawaii",,"HAWAII","UNITED STATES OF AMERICA",19.483333,1,"Minute",-156.05,1,"Minute",1,"North Pacific","U",,11/4/2003 0:00:00,,,5/31/2012 16:07:50,"dan.prosperi",6/7/2022 16:10:21
35865,,,"RWB131003.A03",202356,,,,,,,,"BIOPSY (PROJECTILE)",673,"ROBIN BAIRD",255,"CASCADIA RESEARCH COLLECTIVE",,,,,"SJC",31,"031","C","CETACEA","P ele","Peponocephala","electra","Melon headed-whale",,,"Y","Donator requested that PI request permission to use in study","10/13/2003",2003,10,13,,,"Hawaii",,"HAWAII","UNITED STATES OF AMERICA",19.483333,1,"Minute",-156.05,1,"Minute",1,"North Pacific","U",,11/4/2003 0:00:00,,,5/31/2012 16:07:50,"dan.prosperi",6/7/2022 16:10:21
35866,,,"RWB131003.A04",202357,,,,,,,,"BIOPSY (PROJECTILE)",673,"ROBIN BAIRD",255,"CASCADIA RESEARCH COLLECTIVE",,,,,"SJC",31,"031","C","CETACEA","P ele","Peponocephala","electra","Melon headed-whale",,,"Y","Donator requested that PI request permission to use in study","10/13/2003",2003,10,13,,,"Hawaii",,"HAWAII","UNITED STATES OF AMERICA",19.483333,1,"Minute",-156.05,1,"Minute",1,"North Pacific","U",,11/4/2003 0:00:00,,,5/31/2012 16:07:50,"dan.prosperi",6/7/2022 16:10:21
35867,,,"RWB131003.A05",202358,,,,,,,,"BIOPSY (PROJECTILE)",673,"ROBIN BAIRD",255,"CASCADIA RESEARCH COLLECTIVE",,,,,"SJC",31,"031","C","CETACEA","P ele","Peponocephala","electra","Melon headed-whale",,,"Y","Donator requested that PI request permission to use in study","10/13/2003",2003,10,13,,,"Hawaii",,"HAWAII","UNITED STATES OF AMERICA",19.483333,1,"Minute",-156.05,1,"Minute",1,"North Pacific","F","Molecular determination: ZFX/ZFY 5' exonuclease qPCR assay developed at SWFSC.",11/4/2003 0:00:00,,,5/31/2012 16:07:50,"dan.prosperi",6/7/2022 16:10:21
35868,,,"RWB131003.A06",202359,,,,,,,,"BIOPSY (PROJECTILE)",673,"ROBIN BAIRD",255,"CASCADIA RESEARCH COLLECTIVE",,,,,"SJC",31,"031","C","CETACEA","P ele","Peponocephala","electra","Melon headed-whale",,,"Y","Donator requested that PI request permission to use in study","10/13/2003",2003,10,13,,,"Hawaii",,"HAWAII","UNITED STATES OF AMERICA",19.483333,1,"Minute",-156.05,1,"Minute",1,"North Pacific","U",,11/4/2003 0:00:00,,,5/31/2012 16:07:50,"dan.prosperi",6/7/2022 16:10:21
35869,,,"RWB131003.A07",202360,,,,,,,,"BIOPSY (PROJECTILE)",673,"ROBIN BAIRD",255,"CASCADIA RESEARCH COLLECTIVE",,,,,"SJC",31,"031","C","CETACEA","P ele","Peponocephala","electra","Melon headed-whale",,,"Y","Donator requested that PI request permission to use in study","10/13/2003",2003,10,13,,,"Hawaii",,"HAWAII","UNITED STATES OF AMERICA",19.483333,1,"Minute",-156.05,1,"Minute",1,"North Pacific","U",,11/4/2003 0:00:00,,,5/31/2012 16:07:50,"dan.prosperi",6/7/2022 16:10:21
35870,,,"RWB131003.A08",202361,,,,,,,,"BIOPSY (PROJECTILE)",673,"ROBIN BAIRD",255,"CASCADIA RESEARCH COLLECTIVE",,,,,"SJC",31,"031","C","CETACEA","P ele","Peponocephala","electra","Melon headed-whale",,,"Y","Donator requested that PI request permission to use in study","10/13/2003",2003,10,13,,,"Hawaii",,"HAWAII","UNITED STATES OF AMERICA",19.483333,1,"Minute",-156.033333,1,"Minute",1,"North Pacific","U",,11/4/2003 0:00:00,,,5/31/2012 16:07:50,"dan.prosperi",6/7/2022 16:10:21
35871,,,"RWB131003.A09",202362,,,,,,,,"BIOPSY (PROJECTILE)",673,"ROBIN BAIRD",255,"CASCADIA RESEARCH COLLECTIVE",,,,,"SJC",31,"031","C","CETACEA","P ele","Peponocephala","electra","Melon headed-whale",,,"Y","Donator requested that PI request permission to use in study","10/13/2003",2003,10,13,,,"Hawaii",,"HAWAII","UNITED STATES OF AMERICA",19.483333,1,"Minute",-156.033333,1,"Minute",1,"North Pacific","F","Molecular determination: ZFX/ZFY 5' exonuclease qPCR assay developed at SWFSC.",11/4/2003 0:00:00,,,5/31/2012 16:07:50,"dan.prosperi",6/7/2022 16:10:21
35872,,,"RWB141003.B01",202363,,,,,,,,"BIOPSY (PROJECTILE)",673,"ROBIN BAIRD",255,"CASCADIA RESEARCH COLLECTIVE",,,,,"SJC",31,"031","C","CETACEA","P ele","Peponocephala","electra","Melon headed-whale",,,"Y","Donator requested that PI request permission to use in study","10/14/2003",2003,10,14,,,"Hawaii",,"HAWAII","UNITED STATES OF AMERICA",19.433333,1,"Minute",-156,1,"Minute",1,"North Pacific","U",,11/4/2003 0:00:00,,,5/31/2012 16:07:50,"dan.prosperi",6/7/2022 16:10:21
35873,,,"RWB141003.B02",202364,,,,,,,,"BIOPSY (PROJECTILE)",673,"ROBIN BAIRD",255,"CASCADIA RESEARCH COLLECTIVE",,,,,"SJC",31,"031","C","CETACEA","P ele","Peponocephala","electra","Melon headed-whale",,,"Y","Donator requested that PI request permission to use in study","10/14/2003",2003,10,14,,,"Hawaii",,"HAWAII","UNITED STATES OF AMERICA",19.433333,1,"Minute",-156,1,"Minute",1,"North Pacific","M","Molecular determination: ZFX/ZFY 5' exonuclease qPCR assay developed at SWFSC.",11/4/2003 0:00:00,,,5/31/2012 16:07:50,"dan.prosperi",6/7/2022 16:10:21
35874,,,"RWB141003.B03",202365,,,,,,,,"BIOPSY (PROJECTILE)",673,"ROBIN BAIRD",255,"CASCADIA RESEARCH COLLECTIVE",,,,,"SJC",31,"031","C","CETACEA","P ele","Peponocephala","electra","Melon headed-whale",,,"Y","Donator requested that PI request permission to use in study","10/14/2003",2003,10,14,,,"Hawaii",,"HAWAII","UNITED STATES OF AMERICA",19.433333,1,"Minute",-156,1,"Minute",1,"North Pacific","U",,11/4/2003 0:00:00,,,5/31/2012 16:07:50,"dan.prosperi",6/7/2022 16:10:21
41109,,,"HMMC040327.02",205120,,,,,,,,"BIOPSY (PROJECTILE)",476,"DAVID MATTILA",265,"HAWAIIAN ISLANDS HUMPBACK WHALE NATIONAL MARINE SANCTUARY",,,,,"KMR",31,"031","C","CETACEA","P ele","Peponocephala","electra","Melon headed-whale",,,"N",,"03/27/2004",2004,3,27,,,,,"HAWAII","UNITED STATES OF AMERICA",20.016666,1,"Minute",-156,1,"Minute",1,"North Pacific","M","Molecular determination: ZFX/ZFY 5' exonuclease qPCR assay developed at SWFSC.",7/29/2004 0:00:00,,"ALLAN LIGON-808-879-2818EXT109,808-874-3815FAX,ALLAN.LIGON@NOAA.GOV. Dave Mattila's previous email address is david.mattila@noaa.gov. Verify Matilla's address before using.",5/31/2012 16:09:17,"dan.prosperi",6/10/2022 14:28:08
41110,,,"HMMC040327.04",205121,,,,,,,,"BIOPSY (PROJECTILE)",476,"DAVID MATTILA",265,"HAWAIIAN ISLANDS HUMPBACK WHALE NATIONAL MARINE SANCTUARY",,,,,"KMR",31,"031","C","CETACEA","P ele","Peponocephala","electra","Melon headed-whale",,,"N",,"03/27/2004",2004,3,27,,,,,"HAWAII","UNITED STATES OF AMERICA",20.016666,1,"Minute",-156,1,"Minute",1,"North Pacific","F","Molecular determination: ZFX/ZFY 5' exonuclease qPCR assay developed at SWFSC.",7/29/2004 0:00:00,,"ALLAN LIGON-808-879-2818EXT109,808-874-3815FAX,ALLAN.LIGON@NOAA.GOV. Dave Mattila's previous email address is david.mattila@noaa.gov. Verify Matilla's address before using.",5/31/2012 16:09:17,"dan.prosperi",6/10/2022 14:28:08
41111,,,"HMMC040327.05",205122,,,,,,,,"BIOPSY (PROJECTILE)",476,"DAVID MATTILA",265,"HAWAIIAN ISLANDS HUMPBACK WHALE NATIONAL MARINE SANCTUARY",,,,,"KMR",31,"031","C","CETACEA","P ele","Peponocephala","electra","Melon headed-whale",,,"N",,"03/27/2004",2004,3,27,,,,,"HAWAII","UNITED STATES OF AMERICA",20.016666,1,"Minute",-156,1,"Minute",1,"North Pacific","F","Molecular determination: ZFX/ZFY 5' exonuclease qPCR assay developed at SWFSC.",7/29/2004 0:00:00,,"ALLAN LIGON-808-879-2818EXT109,808-874-3815FAX,ALLAN.LIGON@NOAA.GOV. Dave Mattila's previous email address is david.mattila@noaa.gov. Verify Matilla's address before using.",5/31/2012 16:09:17,"dan.prosperi",6/10/2022 14:28:08
41112,,,"HMMC040327.06",205123,,,,,,,,"BIOPSY (PROJECTILE)",476,"DAVID MATTILA",265,"HAWAIIAN ISLANDS HUMPBACK WHALE NATIONAL MARINE SANCTUARY",,,,,"KMR",31,"031","C","CETACEA","P ele","Peponocephala","electra","Melon headed-whale",,,"N",,"03/27/2004",2004,3,27,,,,,"HAWAII","UNITED STATES OF AMERICA",20.016666,1,"Minute",-156,1,"Minute",1,"North Pacific","U",,7/29/2004 0:00:00,,"ALLAN LIGON-808-879-2818EXT109,808-874-3815FAX,ALLAN.LIGON@NOAA.GOV. Dave Mattila's previous email address is david.mattila@noaa.gov. Verify Matilla's address before using.",5/31/2012 16:09:17,"dan.prosperi",6/10/2022 14:28:08
41189,,,"HMMC040327.03",205200,,,,,,,,"BIOPSY (PROJECTILE)",476,"DAVID MATTILA",265,"HAWAIIAN ISLANDS HUMPBACK WHALE NATIONAL MARINE SANCTUARY",,,,,"KMR",31,"031","C","CETACEA","P ele","Peponocephala","electra","Melon headed-whale",,,"N",,"03/27/2004",2004,3,27,,,,,"HAWAII","UNITED STATES OF AMERICA",20.016666,1,"Minute",-156,1,"Minute",1,"North Pacific","M","Molecular determination: ZFX/ZFY 5' exonuclease qPCR assay developed at SWFSC.",7/29/2004 0:00:00,,"ALLAN LIGON-808-879-2818EXT109,808-874-3815FAX,ALLAN.LIGON@NOAA.GOV. Dave Mattila's previous email address is david.mattila@noaa.gov. Verify Matilla's address before using.",5/31/2012 16:09:18,"dan.prosperi",6/10/2022 14:28:08
41566,,,"C185",205576,,,,,,,,"STRANDING",477,"DAVID SCHOFIELD",181,"PIRO",,,,,"SJC",31,"031","C","CETACEA","P ele","Peponocephala","electra","Melon headed-whale",,,"N",,"07/03/2004",2004,7,3,"HANALEI BAY, nr. WAIPA STREAM",,"Kauai",,"HAWAII","UNITED STATES OF AMERICA",22.2,1,"Minute",-159.5,1,"Minute",1,"North Pacific","M","Field determination: gonads were examined; carcass was examined and dissected.",8/11/2004 0:00:00,,"REC'D FROM TMMC, CA",5/31/2012 16:09:24,"dan.prosperi",6/7/2022 16:27:04
45903,,,"RWB020205.01",208178,,,,,,,,"BIOPSY (PROJECTILE)",673,"ROBIN BAIRD",255,"CASCADIA RESEARCH COLLECTIVE",,,,,"SJC",31,"031","C","CETACEA","P ele","Peponocephala","electra","Melon headed-whale",,,"Y","Donator requested that PI request permission to use in study","02/02/2005",2005,2,2,,,,,"HAWAII","UNITED STATES OF AMERICA",19.966666,1,"Minute",-155.95,1,"Minute",1,"North Pacific","M","Molecular determination: ZFX/ZFY 5' exonuclease qPCR assay developed at SWFSC.",4/27/2005 0:00:00,,,5/31/2012 16:10:35,"dan.prosperi",6/10/2022 15:33:43
45904,,,"RWB020205.02",208179,,,,,,,,"BIOPSY (PROJECTILE)",673,"ROBIN BAIRD",255,"CASCADIA RESEARCH COLLECTIVE",,,,,"SJC",31,"031","C","CETACEA","P ele","Peponocephala","electra","Melon headed-whale",,,"Y","Donator requested that PI request permission to use in study","02/02/2005",2005,2,2,,,,,"HAWAII","UNITED STATES OF AMERICA",19.983333,1,"Minute",-155.933333,1,"Minute",1,"North Pacific","U",,4/27/2005 0:00:00,,,5/31/2012 16:10:35,"dan.prosperi",6/10/2022 15:33:43
45905,,,"RWB020205.03",208180,,,,,,,,"BIOPSY (PROJECTILE)",673,"ROBIN BAIRD",255,"CASCADIA RESEARCH COLLECTIVE",,,,,"SJC",31,"031","C","CETACEA","P ele","Peponocephala","electra","Melon headed-whale",,,"Y","Donator requested that PI request permission to use in study","02/02/2005",2005,2,2,,,,,"HAWAII","UNITED STATES OF AMERICA",19.983333,1,"Minute",-155.933333,1,"Minute",1,"North Pacific","M","Molecular determination: ZFX/ZFY 5' exonuclease qPCR assay developed at SWFSC.",4/27/2005 0:00:00,,,5/31/2012 16:10:35,"dan.prosperi",6/10/2022 15:33:43
45906,,,"RWB020205.04",208181,,,,,,,,"BIOPSY (PROJECTILE)",673,"ROBIN BAIRD",255,"CASCADIA RESEARCH COLLECTIVE",,,,,"SJC",31,"031","C","CETACEA","P ele","Peponocephala","electra","Melon headed-whale",,,"Y","Donator requested that PI request permission to use in study","02/02/2005",2005,2,2,,,,,"HAWAII","UNITED STATES OF AMERICA",19.983333,1,"Minute",-155.933333,1,"Minute",1,"North Pacific","U",,4/27/2005 0:00:00,,,5/31/2012 16:10:35,"dan.prosperi",6/10/2022 15:33:43
45911,,,"RWB031004.02",208186,,,,,,,,"BIOPSY (PROJECTILE)",673,"ROBIN BAIRD",255,"CASCADIA RESEARCH COLLECTIVE",,,,,"SJC",31,"031","C","CETACEA","P ele","Peponocephala","electra","Melon headed-whale",,,"Y","Donator requested that PI request permission to use in study","10/03/2004",2004,10,3,,,,,"HAWAII","UNITED STATES OF AMERICA",19.083333,1,"Minute",-155.95,1,"Minute",1,"North Pacific","U",,4/27/2005 0:00:00,,,5/31/2012 16:10:36,"dan.prosperi",6/10/2022 15:33:43
45912,,,"RWB031004.03",208187,,,,,,,,"BIOPSY (PROJECTILE)",673,"ROBIN BAIRD",255,"CASCADIA RESEARCH COLLECTIVE",,,,,"SJC",31,"031","C","CETACEA","P ele","Peponocephala","electra","Melon headed-whale",,,"Y","Donator requested that PI request permission to use in study","10/03/2004",2004,10,3,,,,,"HAWAII","UNITED STATES OF AMERICA",19.083333,1,"Minute",-155.95,1,"Minute",1,"North Pacific","M","Molecular determination: ZFX/ZFY 5' exonuclease qPCR assay developed at SWFSC.",4/27/2005 0:00:00,,"DOT OF SKIN",5/31/2012 16:10:36,"dan.prosperi",6/10/2022 15:33:43
45913,,,"RWB031004.04",208188,,,,,,,,"BIOPSY (PROJECTILE)",673,"ROBIN BAIRD",255,"CASCADIA RESEARCH COLLECTIVE",,,,,"SJC",31,"031","C","CETACEA","P ele","Peponocephala","electra","Melon headed-whale",,,"Y","Donator requested that PI request permission to use in study","10/03/2004",2004,10,3,,,,,"HAWAII","UNITED STATES OF AMERICA",19.066666,1,"Minute",-155.95,1,"Minute",1,"North Pacific","U",,4/27/2005 0:00:00,,,5/31/2012 16:10:36,"dan.prosperi",6/10/2022 15:33:43
45914,,,"RWB031004.05",208189,,,,,,,,"BIOPSY (PROJECTILE)",673,"ROBIN BAIRD",255,"CASCADIA RESEARCH COLLECTIVE",,,,,"SJC",31,"031","C","CETACEA","P ele","Peponocephala","electra","Melon headed-whale",,,"Y","Donator requested that PI request permission to use in study","10/03/2004",2004,10,3,,,,,"HAWAII","UNITED STATES OF AMERICA",19.066666,1,"Minute",-155.95,1,"Minute",1,"North Pacific","F","Molecular determination: ZFX/ZFY 5' exonuclease qPCR assay developed at SWFSC.",4/27/2005 0:00:00,,,5/31/2012 16:10:36,"dan.prosperi",6/10/2022 15:33:43
45915,,,"RWB031004.06",208190,,,,,,,,"BIOPSY (PROJECTILE)",673,"ROBIN BAIRD",255,"CASCADIA RESEARCH COLLECTIVE",,,,,"SJC",31,"031","C","CETACEA","P ele","Peponocephala","electra","Melon headed-whale",,,"Y","Donator requested that PI request permission to use in study","10/03/2004",2004,10,3,,,,,"HAWAII","UNITED STATES OF AMERICA",19.066666,1,"Minute",-155.95,1,"Minute",1,"North Pacific","U",,4/27/2005 0:00:00,,,5/31/2012 16:10:36,"dan.prosperi",6/10/2022 15:33:43
45916,,,"RWB031004.07",208191,,,,,,,,"BIOPSY (PROJECTILE)",673,"ROBIN BAIRD",255,"CASCADIA RESEARCH COLLECTIVE",,,,,"SJC",31,"031","C","CETACEA","P ele","Peponocephala","electra","Melon headed-whale",,,"Y","Donator requested that PI request permission to use in study","10/03/2004",2004,10,3,,,,,"HAWAII","UNITED STATES OF AMERICA",19.366666,1,"Minute",-156.116666,1,"Minute",1,"North Pacific","U",,4/27/2005 0:00:00,,,5/31/2012 16:10:36,"dan.prosperi",6/10/2022 15:33:43
45917,,,"RWB031004.08",208192,,,,,,,,"BIOPSY (PROJECTILE)",673,"ROBIN BAIRD",255,"CASCADIA RESEARCH COLLECTIVE",,,,,"SJC",31,"031","C","CETACEA","P ele","Peponocephala","electra","Melon headed-whale",,,"Y","Donator requested that PI request permission to use in study","10/03/2004",2004,10,3,,,,,"HAWAII","UNITED STATES OF AMERICA",19.366666,1,"Minute",-156.116666,1,"Minute",1,"North Pacific","F","Molecular determination: ZFX/ZFY 5' exonuclease qPCR assay developed at SWFSC.",4/27/2005 0:00:00,,,5/31/2012 16:10:36,"dan.prosperi",6/10/2022 15:33:43
45918,,,"RWB031004.09",208193,,,,,,,,"BIOPSY (PROJECTILE)",673,"ROBIN BAIRD",255,"CASCADIA RESEARCH COLLECTIVE",,,,,"SJC",31,"031","C","CETACEA","P ele","Peponocephala","electra","Melon headed-whale",,,"Y","Donator requested that PI request permission to use in study","10/03/2004",2004,10,3,,,,,"HAWAII","UNITED STATES OF AMERICA",19.366666,1,"Minute",-156.116666,1,"Minute",1,"North Pacific","M","Molecular determination: ZFX/ZFY 5' exonuclease qPCR assay developed at SWFSC.",4/27/2005 0:00:00,,,5/31/2012 16:10:36,"dan.prosperi",6/10/2022 15:33:43
45919,,,"RWB031004.10",208194,,,,,,,,"BIOPSY (PROJECTILE)",673,"ROBIN BAIRD",255,"CASCADIA RESEARCH COLLECTIVE",,,,,"SJC",31,"031","C","CETACEA","P ele","Peponocephala","electra","Melon headed-whale",,,"Y","Donator requested that PI request permission to use in study","10/03/2004",2004,10,3,,,,,"HAWAII","UNITED STATES OF AMERICA",19.366666,1,"Minute",-156.116666,1,"Minute",1,"North Pacific","U",,4/27/2005 0:00:00,,,5/31/2012 16:10:36,"dan.prosperi",6/10/2022 15:33:43
45937,,,"RWB170904.02",208212,,,,,,,,"BIOPSY (PROJECTILE)",673,"ROBIN BAIRD",255,"CASCADIA RESEARCH COLLECTIVE",,,,,"SJC",31,"031","C","CETACEA","P ele","Peponocephala","electra","Melon headed-whale",,,"Y","Donator requested that PI request permission to use in study","09/17/2004",2004,9,17,,,,,"HAWAII","UNITED STATES OF AMERICA",19.566666,1,"Minute",-156.016666,1,"Minute",1,"North Pacific","U",,4/27/2005 0:00:00,,,5/31/2012 16:10:36,"dan.prosperi",6/10/2022 15:33:43
45938,,,"RWB170904.03",208213,,,,,,,,"BIOPSY (PROJECTILE)",673,"ROBIN BAIRD",255,"CASCADIA RESEARCH COLLECTIVE",,,,,"SJC",31,"031","C","CETACEA","P ele","Peponocephala","electra","Melon headed-whale",,,"Y","Donator requested that PI request permission to use in study","09/17/2004",2004,9,17,,,,,"HAWAII","UNITED STATES OF AMERICA",19.566666,1,"Minute",-156.033333,1,"Minute",1,"North Pacific","U",,4/27/2005 0:00:00,,,5/31/2012 16:10:36,"dan.prosperi",6/10/2022 15:33:43
45939,,,"RWB170904.04",208214,,,,,,,,"BIOPSY (PROJECTILE)",673,"ROBIN BAIRD",255,"CASCADIA RESEARCH COLLECTIVE",,,,,"SJC",31,"031","C","CETACEA","P ele","Peponocephala","electra","Melon headed-whale",,,"Y","Donator requested that PI request permission to use in study","09/17/2004",2004,9,17,,,,,"HAWAII","UNITED STATES OF AMERICA",19.566666,1,"Minute",-156.033333,1,"Minute",1,"North Pacific","F","Molecular determination: ZFX/ZFY 5' exonuclease qPCR assay developed at SWFSC.",4/27/2005 0:00:00,,,5/31/2012 16:10:36,"dan.prosperi",6/10/2022 15:33:43
45940,,,"RWB170904.05",208215,,,,,,,,"BIOPSY (PROJECTILE)",673,"ROBIN BAIRD",255,"CASCADIA RESEARCH COLLECTIVE",,,,,"SJC",31,"031","C","CETACEA","P ele","Peponocephala","electra","Melon headed-whale",,,"Y","Donator requested that PI request permission to use in study","09/17/2004",2004,9,17,,,,,"HAWAII","UNITED STATES OF AMERICA",19.566666,1,"Minute",-156.05,1,"Minute",1,"North Pacific","U",,4/27/2005 0:00:00,,"DOT OF SKIN",5/31/2012 16:10:36,"dan.prosperi",6/10/2022 15:33:43
45941,,,"RWB170904.06",208216,,,,,,,,"BIOPSY (PROJECTILE)",673,"ROBIN BAIRD",255,"CASCADIA RESEARCH COLLECTIVE",,,,,"SJC",31,"031","C","CETACEA","P ele","Peponocephala","electra","Melon headed-whale",,,"Y","Donator requested that PI request permission to use in study","09/17/2004",2004,9,17,,,,,"HAWAII","UNITED STATES OF AMERICA",19.583333,1,"Minute",-156.083333,1,"Minute",1,"North Pacific","F","Molecular determination: ZFX/ZFY 5' exonuclease qPCR assay developed at SWFSC.",4/27/2005 0:00:00,,,5/31/2012 16:10:36,"dan.prosperi",6/10/2022 15:33:43
