SFPW_archive_dump_31May2024_LabID,Duplicates,Flags,FIELDID,Animal_ID,Stage_Class,Cruise,Platform,Shipper,Shipper_Organization,Shipped_Date,Received_Date,Collection_Method,Contact_ID,CONTACT_NAME,Organization_ID,Organization,Collector,Collector_Organization,Acknowledgement,Label,LAB,Species_ID,SpCode,SpType,Species_Type,SpName,Genus,Species,CommonName,SubSpecies,Species_Determ_List,USE,Restrict_Description,Date_Collected,YR,MO,DA,Location,City,Island,County,State,Country,Latitude,Latitude_Precision,Latitude_Precision_Unit,Longitude,Longitude_Precision,Longitude_Precision_Unit,OBasin,Ocean_Basin,SEX,Gender_Determination,ACCESSIONDATE,Repository_Numbers,SFPW_archive_dump_31May2024_Comments,Record_Creation_Date,SFPW_archive_dump_31May2024_Edit_User,Edit_Date,T_ID,dbo_vw_Tissue_Vial_LabID,Vial_Num,Tissue_Type,Preservative,TQuant,TQuant_Description,TLeft,BQuant,Tissue_Location,Container_Type_Name,Vial_Type_Name,Container_Num,Rack,Box,Container_Row,Container_Column,CellStatus,CheckedOut,Checked_Out_By,Checked_Out_For,dbo_vw_Tissue_Vial_Comments,Accession_Date,EditDate,dbo_vw_Tissue_Vial_Edit_User,RecordCreationDate
143750,,,PIC140617.01,235452,,,,,,,,BIOPSY (PROJECTILE),501,ERIN OLESON,453,"NMFS, PACIFIC ISLAND FISHERIES SCIENCE CENTER",,,,,ARC,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,Y,Donator requested that PI request permission to use in study,06/17/2014,2014,6,17,"Rota, 10km SE Rota southernmost tip",,,,,NORTHERN MARIANA ISLANDS,14.095626,0,DEGREE,145.272781,0,DEGREE,1,North Pacific,M,Molecular determination: ZFX/ZFY 5' exonuclease qPCR assay developed at SWFSC.,7/21/2014 0:00:00,,tag SPOT5-137728,7/21/14,dan.prosperi,6/14/22,178264,143750,1,Skin & Blubber,Frozen; no preservative,3,Enough tissue for 3 or more extractions,Y,1,-80 Upright Freezer F4,CryoBox,2 ml,,11,217,D,9,1,N,,,,7/21/14,2/25/20,Dan Prosperi,7/21/14
143751,,,PIC140617.02,235453,,,,,,,,BIOPSY (PROJECTILE),501,ERIN OLESON,453,"NMFS, PACIFIC ISLAND FISHERIES SCIENCE CENTER",,,,,ARC,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,Y,Donator requested that PI request permission to use in study,06/17/2014,2014,6,17,"Rota, 10km SE Rota southernmost tip",,,,,NORTHERN MARIANA ISLANDS,14.114219,0,DEGREE,145.287332,0,DEGREE,1,North Pacific,F,Molecular determination: ZFX/ZFY 5' exonuclease qPCR assay developed at SWFSC.,7/21/2014 0:00:00,,tag SPOT5-137726 from yesterday's S26,7/21/14,dan.prosperi,6/14/22,178265,143751,1,Skin & Blubber,Frozen; no preservative,3,Enough tissue for 3 or more extractions,Y,1,-80 Upright Freezer F4,CryoBox,2 ml,,11,217,E,1,1,N,,,,7/21/14,2/25/20,Dan Prosperi,7/21/14
144037,,CAGN,JES0040,235561,,,,,,,,BYCATCH,385,Kerri Danil,459,"NMFS, SWR, OBSERVER PROGRAM",,,"NMFS, SOUTHWEST REGION FISHERY OBSERVER PROGRAM and SOUTHWEST FISHERIES SCIENCE CENTER",,K_D,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,01/05/2014,2014,1,5,OFFSHORE,,,,CALIFORNIA,UNITED STATES OF AMERICA,32.1,0,Minute,-119.050111,0,Minute,1,North Pacific,M,Molecular determination: SRY method,9/4/2014 0:00:00,,DN-LB-1497,9/4/14,dan.prosperi,6/17/22,178678,144037,1,Skin & Blubber,Ethanol,3,Enough tissue for 3 or more extractions,Y,2,-20 Walk In Freezer,Flat,20 ml plastic,391,,,G,6,1,N,,,,9/4/14,2/25/20,Dan Prosperi,9/4/14
144208,,,AMNH31722/Gmac,235569,,,,,,,,MUSEUM,493,Eileen Westwig,289,American Museum of Natural History,,,,,PAM,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,Y,Donator requested that PI request permission to use in study,06/26/1910,1910,6,26,"Japan, Rikuzen Prov.; Aikawa",,,,,JAPAN,,,,,,,1,North Pacific,M,Unknown,10/8/2014 0:00:00,,Collected by R.C. Andrews.  Use restrictions for all samples unless otherwise stated,10/8/14,dan.prosperi,6/27/22,178859,144208,1,Bone,"Skin, bone, or other tissue stored without preservative",0,No tissue,N,0,Ancient DNA Lab,Cardboard Box,2 ml,14,,,,,-1,N,,,Tooth Powder,10/8/14,2/25/20,Dan Prosperi,10/8/14
145205,,,DSJ140806.04,235622,,2014-CalCurCEAS-Ocean Starr,,,,,,BIOPSY (PROJECTILE),534,JAY BARLOW,1,SWFSC,,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,JPB,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,08/06/2014,2014,8,6,,,,,CALIFORNIA,UNITED STATES OF AMERICA,33.816666,1,MINUTE,-121.016666,1,MINUTE,1,North Pacific,U,,1/5/2015 0:00:00,,"Alaina Harmon, 30 April 2024: Samples reverted to no external permission required following Jay Barlow's retirement.",1/5/15,Alaina.Harmon,4/30/24,179773,145205,1,Skin & Blubber,Frozen; no preservative,3,Enough tissue for 3 or more extractions,Y,1,-80 Upright Freezer F4,CryoBox,2 ml,,11,218,D,8,1,N,,,,1/5/15,2/25/20,Dan Prosperi,1/5/15
145302,,,DSJ140909.01,235719,,2014-CalCurCEAS-Ocean Starr,,,,,,BIOPSY (PROJECTILE),534,JAY BARLOW,1,SWFSC,,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,JPB,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,09/09/2014,2014,9,9,,,,,CALIFORNIA,UNITED STATES OF AMERICA,40,1,MINUTE,-126.45,1,MINUTE,1,North Pacific,U,,1/5/2015 0:00:00,,"Alaina Harmon, 30 April 2024: Samples reverted to no external permission required following Jay Barlow's retirement.",1/5/15,Alaina.Harmon,4/30/24,179871,145302,1,Skin & Blubber,Frozen; no preservative,3,Enough tissue for 3 or more extractions,Y,1,-80 Upright Freezer F4,CryoBox,2 ml,,11,219,F,7,1,N,,,,1/5/15,2/25/20,Dan Prosperi,1/5/15
145407,,,DSJ141015.04,235824,,2014-CalCurCEAS-Ocean Starr,,,,,,BIOPSY (PROJECTILE),534,JAY BARLOW,1,SWFSC,,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,JPB,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,10/15/2014,2014,10,15,,,,,CALIFORNIA,UNITED STATES OF AMERICA,33.233333,1,MINUTE,-120.35,1,MINUTE,1,North Pacific,U,,1/5/2015 0:00:00,,"Male sample.  Alaina Harmon, 30 April 2024: Samples reverted to no external permission required following Jay Barlow's retirement.",1/5/15,Alaina.Harmon,4/30/24,179976,145407,1,Skin & Blubber,Frozen; no preservative,3,Enough tissue for 3 or more extractions,Y,1,-80 Upright Freezer F4,CryoBox,2 ml,,11,220,I,4,1,N,,,,1/5/15,2/25/20,Dan Prosperi,1/5/15
145408,,,DSJ141015.05,235825,,2014-CalCurCEAS-Ocean Starr,,,,,,BIOPSY (PROJECTILE),534,JAY BARLOW,1,SWFSC,,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,JPB,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,10/15/2014,2014,10,15,,,,,CALIFORNIA,UNITED STATES OF AMERICA,33.233333,1,MINUTE,-120.35,1,MINUTE,1,North Pacific,U,,1/5/2015 0:00:00,,"Male sample.  Alaina Harmon, 30 April 2024: Samples reverted to no external permission required following Jay Barlow's retirement.",1/5/15,Alaina.Harmon,4/30/24,179977,145408,1,Skin & Blubber,Frozen; no preservative,3,Enough tissue for 3 or more extractions,Y,1,-80 Upright Freezer F4,CryoBox,2 ml,,11,220,I,5,1,N,,,,1/5/15,2/25/20,Dan Prosperi,1/5/15
145409,,,DSJ141015.06,235826,,2014-CalCurCEAS-Ocean Starr,,,,,,BIOPSY (PROJECTILE),534,JAY BARLOW,1,SWFSC,,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,JPB,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,10/15/2014,2014,10,15,,,,,CALIFORNIA,UNITED STATES OF AMERICA,33.233333,1,MINUTE,-120.35,1,MINUTE,1,North Pacific,U,,1/5/2015 0:00:00,,"Male sample.  Alaina Harmon, 30 April 2024: Samples reverted to no external permission required following Jay Barlow's retirement.",1/5/15,Alaina.Harmon,4/30/24,179978,145409,1,Skin & Blubber,Frozen; no preservative,3,Enough tissue for 3 or more extractions,Y,1,-80 Upright Freezer F4,CryoBox,2 ml,,11,220,I,6,1,N,,,,1/5/15,2/25/20,Dan Prosperi,1/5/15
145410,,,DSJ141015.07,235827,,2014-CalCurCEAS-Ocean Starr,,,,,,BIOPSY (PROJECTILE),534,JAY BARLOW,1,SWFSC,,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,JPB,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,10/15/2014,2014,10,15,,,,,CALIFORNIA,UNITED STATES OF AMERICA,33.233333,1,MINUTE,-120.35,1,MINUTE,1,North Pacific,U,,1/5/2015 0:00:00,,"Subadult male or female sample.  Alaina Harmon, 30 April 2024: Samples reverted to no external permission required following Jay Barlow's retirement.",1/5/15,Alaina.Harmon,4/30/24,179979,145410,1,Skin & Blubber,Frozen; no preservative,3,Enough tissue for 3 or more extractions,Y,1,-80 Upright Freezer F4,CryoBox,2 ml,,11,220,I,7,1,N,,,,1/5/15,2/25/20,Dan Prosperi,1/5/15
145411,,,DSJ141015.08,235828,,2014-CalCurCEAS-Ocean Starr,,,,,,BIOPSY (PROJECTILE),534,JAY BARLOW,1,SWFSC,,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,JPB,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,N,,10/15/2014,2014,10,15,,,,,CALIFORNIA,UNITED STATES OF AMERICA,33.233333,1,MINUTE,-120.35,1,MINUTE,1,North Pacific,U,,1/5/2015 0:00:00,,"Male sample.  Alaina Harmon, 30 April 2024: Samples reverted to no external permission required following Jay Barlow's retirement.",1/5/15,Alaina.Harmon,4/30/24,179980,145411,1,Skin & Blubber,Frozen; no preservative,3,Enough tissue for 3 or more extractions,Y,1,-80 Upright Freezer F4,CryoBox,2 ml,,11,220,I,8,1,N,,,,1/5/15,2/25/20,Dan Prosperi,1/5/15
156865,,,RWB2015APR26.01,236067,,,,,,,,BIOPSY (PROJECTILE),673,ROBIN BAIRD,255,CASCADIA RESEARCH COLLECTIVE,,,,,ARC,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,Y,Donator requested that PI request permission to use in study,04/26/2015,2015,4,26,,,Hawaii,,HAWAII,UNITED STATES OF AMERICA,19.5249,0,DEGREE,-156.34032,0,DEGREE,1,North Pacific,M,Molecular determination: ZFX/ZFY 5' exonuclease qPCR assay developed at SWFSC.,5/4/2015 0:00:00,,,5/4/15,dan.prosperi,6/10/22,192268,156865,1,Skin & Blubber,Frozen; no preservative,3,Enough tissue for 3 or more extractions,Y,0,-80 Upright Freezer F4,CryoBox,2 ml,,12,222,I,9,1,N,,,"Sample missing per A.VanCise as of 10/21/2016. 12 May 2021: Sample found during 2020 freezer sweep, and identified by field number on vial. Labeled and returned to long term storage.",5/4/15,2/2/22,Alaina Harmon,5/4/15
157264,,,AO-07-S-111,236320,,,,,,,,BIOPSY (PROJECTILE),681,SALVATORE CERCHIO,437,New England Aquarium,SALVATORE CERCHIO,,,,KMR,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,Y,Donator requested that PI request permission to use in study,07/09/2007,2007,7,9,Anakao,,,,,MADAGASCAR,,,,,,,3,Indian Ocean,U,,6/29/2015 0:00:00,,Sample split upon arrival at SWFSC; one half kept at SWFSC and the other half retuned to S.Cerchio..  Samples collected by S.Cerchio under WCS permits. Madagascar phone +261-32-47-549-93. Other email: scerchio@gmail.com,6/29/15,dan.prosperi,6/7/22,192713,157264,1,Skin & Blubber,Ethanol,2,Enough tissue for 2 extractions,Y,1,-20 Walk In Freezer,Flat,2 ml,403,,,I,10,1,N,,,,6/29/15,2/25/20,Dan Prosperi,6/29/15
157265,,,AO-07-S-112,236321,,,,,,,,BIOPSY (PROJECTILE),681,SALVATORE CERCHIO,437,New England Aquarium,SALVATORE CERCHIO,,,,KMR,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,Y,Donator requested that PI request permission to use in study,07/09/2007,2007,7,9,Anakao,,,,,MADAGASCAR,,,,,,,3,Indian Ocean,U,,6/29/2015 0:00:00,,Sample split upon arrival at SWFSC; one half kept at SWFSC and the other half retuned to S.Cerchio..  Samples collected by S.Cerchio under WCS permits. Madagascar phone +261-32-47-549-93. Other email: scerchio@gmail.com,6/29/15,dan.prosperi,6/7/22,192714,157265,1,Skin & Blubber,Ethanol,2,Enough tissue for 2 extractions,Y,1,-20 Walk In Freezer,Flat,2 ml,403,,,I,10,1,N,,,,6/29/15,2/25/20,Dan Prosperi,6/29/15
157266,,,AO-07-S-135,236322,,,,,,,,BIOPSY (PROJECTILE),681,SALVATORE CERCHIO,437,New England Aquarium,SALVATORE CERCHIO,,,,KMR,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,Y,Donator requested that PI request permission to use in study,07/21/2007,2007,7,21,Anakao,,,,,MADAGASCAR,,,,,,,3,Indian Ocean,U,,6/29/2015 0:00:00,,Sample split upon arrival at SWFSC; one half kept at SWFSC and the other half retuned to S.Cerchio..  Samples collected by S.Cerchio under WCS permits. Madagascar phone +261-32-47-549-93. Other email: scerchio@gmail.com,6/29/15,dan.prosperi,6/7/22,192715,157266,1,Skin & Blubber,Ethanol,3,Enough tissue for 3 or more extractions,Y,1,-20 Walk In Freezer,Flat,2 ml,403,,,I,10,1,N,,,,6/29/15,2/25/20,Dan Prosperi,6/29/15
157267,,,AO-07-S-136,236323,,,,,,,,BIOPSY (PROJECTILE),681,SALVATORE CERCHIO,437,New England Aquarium,SALVATORE CERCHIO,,,,KMR,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,Y,Donator requested that PI request permission to use in study,07/21/2007,2007,7,21,Anakao,,,,,MADAGASCAR,,,,,,,3,Indian Ocean,U,,6/29/2015 0:00:00,,Sample split upon arrival at SWFSC; one half kept at SWFSC and the other half retuned to S.Cerchio..  Samples collected by S.Cerchio under WCS permits. Madagascar phone +261-32-47-549-93. Other email: scerchio@gmail.com,6/29/15,dan.prosperi,6/7/22,192716,157267,1,Skin & Blubber,Ethanol,3,Enough tissue for 3 or more extractions,Y,2,-20 Walk In Freezer,Flat,2 ml,403,,,J,1,1,N,,,,6/29/15,2/25/20,Dan Prosperi,6/29/15
157376,,,NI-13-S-037,236432,,,,,,,,BIOPSY (PROJECTILE),681,SALVATORE CERCHIO,437,New England Aquarium,SALVATORE CERCHIO,,,,KMR,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,Y,Donator requested that PI request permission to use in study,11/13/2013,2013,11,13,Nosy Iranja,,,,,MADAGASCAR,,,,,,,3,Indian Ocean,U,,6/29/2015 0:00:00,,Sample split upon arrival at SWFSC; one half kept at SWFSC and the other half retuned to S.Cerchio..  Samples collected by S.Cerchio under WCS permits. Madagascar phone +261-32-47-549-93. Other email: scerchio@gmail.com,6/29/15,dan.prosperi,6/7/22,192825,157376,1,Skin & Blubber,Ethanol,2,Enough tissue for 2 extractions,Y,1,-20 Walk In Freezer,Flat,2 ml,404,,,B,8,1,N,,,,6/29/15,2/25/20,Dan Prosperi,6/29/15
157377,,,NI-13-S-039,236433,,,,,,,,BIOPSY (PROJECTILE),681,SALVATORE CERCHIO,437,New England Aquarium,SALVATORE CERCHIO,,,,KMR,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,Y,Donator requested that PI request permission to use in study,11/13/2013,2013,11,13,Nosy Iranja,,,,,MADAGASCAR,,,,,,,3,Indian Ocean,U,,6/29/2015 0:00:00,,Sample split upon arrival at SWFSC; one half kept at SWFSC and the other half retuned to S.Cerchio..  Samples collected by S.Cerchio under WCS permits. Madagascar phone +261-32-47-549-93. Other email: scerchio@gmail.com,6/29/15,dan.prosperi,6/7/22,192826,157377,1,Skin & Blubber,Ethanol,3,Enough tissue for 3 or more extractions,Y,1,-20 Walk In Freezer,Flat,2 ml,404,,,B,8,1,N,,,,6/29/15,2/25/20,Dan Prosperi,6/29/15
157434,,,NI-12-S-053,236490,,,,,,,,BIOPSY (PROJECTILE),681,SALVATORE CERCHIO,437,New England Aquarium,SALVATORE CERCHIO,,,,KMR,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,Y,Donator requested that PI request permission to use in study,11/24/2012,2012,11,24,Nosy Iranja,,,,,MADAGASCAR,,,,,,,3,Indian Ocean,U,,6/29/2015 0:00:00,,Sample split upon arrival at SWFSC; one half kept at SWFSC and the other half retuned to S.Cerchio..  Samples collected by S.Cerchio under WCS permits. Madagascar phone +261-32-47-549-93. Other email: scerchio@gmail.com,6/29/15,dan.prosperi,6/7/22,192883,157434,1,Skin & Blubber,Ethanol,3,Enough tissue for 3 or more extractions,Y,1,-20 Walk In Freezer,Flat,2 ml,404,,,D,2,1,N,,,,6/29/15,2/25/20,Dan Prosperi,6/29/15
157435,,,NI-12-S-054,236491,,,,,,,,BIOPSY (PROJECTILE),681,SALVATORE CERCHIO,437,New England Aquarium,SALVATORE CERCHIO,,,,KMR,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,Y,Donator requested that PI request permission to use in study,11/24/2012,2012,11,24,Nosy Iranja,,,,,MADAGASCAR,,,,,,,3,Indian Ocean,U,,6/29/2015 0:00:00,,Sample split upon arrival at SWFSC; one half kept at SWFSC and the other half retuned to S.Cerchio..  Samples collected by S.Cerchio under WCS permits. Madagascar phone +261-32-47-549-93. Other email: scerchio@gmail.com,6/29/15,dan.prosperi,6/7/22,192884,157435,1,Skin & Blubber,Ethanol,3,Enough tissue for 3 or more extractions,Y,1,-20 Walk In Freezer,Flat,2 ml,404,,,D,3,1,N,,,,6/29/15,2/25/20,Dan Prosperi,6/29/15
157436,,,NI-12-S-055,236492,,,,,,,,BIOPSY (PROJECTILE),681,SALVATORE CERCHIO,437,New England Aquarium,SALVATORE CERCHIO,,,,KMR,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,Y,Donator requested that PI request permission to use in study,11/24/2012,2012,11,24,Nosy Iranja,,,,,MADAGASCAR,,,,,,,3,Indian Ocean,U,,6/29/2015 0:00:00,,Sample split upon arrival at SWFSC; one half kept at SWFSC and the other half retuned to S.Cerchio..  Samples collected by S.Cerchio under WCS permits. Madagascar phone +261-32-47-549-93. Other email: scerchio@gmail.com,6/29/15,dan.prosperi,6/7/22,192885,157436,1,Skin & Blubber,Ethanol,3,Enough tissue for 3 or more extractions,Y,1,-20 Walk In Freezer,Flat,2 ml,404,,,D,3,1,N,,,,6/29/15,2/25/20,Dan Prosperi,6/29/15
157437,,,NI-12-S-056,236493,,,,,,,,BIOPSY (PROJECTILE),681,SALVATORE CERCHIO,437,New England Aquarium,SALVATORE CERCHIO,,,,KMR,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,Y,Donator requested that PI request permission to use in study,11/24/2012,2012,11,24,Nosy Iranja,,,,,MADAGASCAR,,,,,,,3,Indian Ocean,U,,6/29/2015 0:00:00,,Sample split upon arrival at SWFSC; one half kept at SWFSC and the other half retuned to S.Cerchio..  Samples collected by S.Cerchio under WCS permits. Madagascar phone +261-32-47-549-93. Other email: scerchio@gmail.com,6/29/15,dan.prosperi,6/7/22,192886,157437,1,Skin & Blubber,Ethanol,3,Enough tissue for 3 or more extractions,Y,1,-20 Walk In Freezer,Flat,2 ml,404,,,D,3,1,N,,,,6/29/15,2/25/20,Dan Prosperi,6/29/15
159616,,,RWB2014DEC04.01,237040,,,,,,,,BIOPSY (PROJECTILE),673,ROBIN BAIRD,255,CASCADIA RESEARCH COLLECTIVE,,,,,ARC,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,Y,Donator requested that PI request permission to use in study,12/04/2014,2014,12,4,,,,,HAWAII,UNITED STATES OF AMERICA,19.58507,0,DEGREE,-156.02917,0,DEGREE,1,North Pacific,U,,10/29/2015 0:00:00,,GmTag112,10/29/15,dan.prosperi,6/10/22,195386,159616,1,Skin & Blubber,Frozen; no preservative,3,Enough tissue for 3 or more extractions,Y,1,-80 Upright Freezer F4,CryoBox,2 ml,,12,225,C,8,1,N,,,,10/29/15,2/2/22,Alaina Harmon,10/29/15
159621,,,RWB2015SEP10.01,237045,,,,,,,,BIOPSY (PROJECTILE),673,ROBIN BAIRD,255,CASCADIA RESEARCH COLLECTIVE,,,,,ARC,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,Y,Donator requested that PI request permission to use in study,09/10/2015,2015,9,10,,,,,HAWAII,UNITED STATES OF AMERICA,21.7309,0,DEGREE,-160.19748,0,DEGREE,1,North Pacific,U,,10/29/2015 0:00:00,,,10/29/15,dan.prosperi,6/10/22,195391,159621,1,Skin & Blubber,Frozen; no preservative,3,Enough tissue for 3 or more extractions,Y,1,-80 Upright Freezer F4,CryoBox,2 ml,,12,225,D,4,1,N,,,,10/29/15,2/2/22,Alaina Harmon,10/29/15
173992,,,KW2010009,237819,,,,,,,4/6/2016 0:00:00,STRANDING,587,KRISTI WEST,365,HAWAII PACIFIC UNIVERSITY,,,Contact Kristi West,,ARC,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,Y,Donator requested that PI request permission to use in study,06/22/2010,2010,6,22,"Kahoolawe, Hakioawa Iki Beach",,Maui,,HAWAII,UNITED STATES OF AMERICA,,,,,,,1,North Pacific,U,Unknowable (no field data available; molecular determination failed).,5/18/2016 0:00:00,,Gender failed,5/18/16,dan.prosperi,9/16/22,210897,173992,1,Skin & Blubber,Frozen; no preservative,3,Enough tissue for 3 or more extractions,Y,2,-20 Plastic Bins-Small (Mammals),Small Plastic Bin,whirlpak,25,,,,,1,N,,,,5/18/16,2/25/20,Dan Prosperi,5/18/16
173993,,,KW2010015,237820,,,,,,,4/6/2016 0:00:00,STRANDING,587,KRISTI WEST,365,HAWAII PACIFIC UNIVERSITY,,,Contact Kristi West,,ARC,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,Y,Donator requested that PI request permission to use in study,10/06/2010,2010,10,6,"Halawa Valley, East Molokai",,Maui,,HAWAII,UNITED STATES OF AMERICA,,,,,,,1,North Pacific,U,,5/18/2016 0:00:00,,,5/18/16,dan.prosperi,9/16/22,210898,173993,1,Skin,Frozen; no preservative,3,Enough tissue for 3 or more extractions,Y,0,-20 Plastic Bins-Small (Mammals),Small Plastic Bin,whirlpak,25,,,,,1,N,,,,5/18/16,2/25/20,Dan Prosperi,5/18/16
173994,,,KW2012009,237821,,,,,,,4/6/2016 0:00:00,STRANDING,587,KRISTI WEST,365,HAWAII PACIFIC UNIVERSITY,,,Contact Kristi West,,ARC,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,Y,Donator requested that PI request permission to use in study,12/26/2012,2012,12,26,"Kaneohe, Kualoa Beach Park, 0.25mi Secret Beach",,Oahu,,HAWAII,UNITED STATES OF AMERICA,,,,,,,1,North Pacific,M,Molecular determination: ZFX/ZFY 5' exonuclease qPCR assay developed at SWFSC.,5/18/2016 0:00:00,,,5/18/16,dan.prosperi,9/16/22,210899,173994,1,Brain,Frozen; no preservative,3,Enough tissue for 3 or more extractions,Y,0,-20 Plastic Bins-Small (Mammals),Small Plastic Bin,other,25,,,,,1,N,,,Sample vacuum sealed in large bag,5/18/16,2/25/20,Dan Prosperi,5/18/16
173995,,,KW2013005,237822,,,,,,,4/6/2016 0:00:00,STRANDING,587,KRISTI WEST,365,HAWAII PACIFIC UNIVERSITY,,,Contact Kristi West,,ARC,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,Y,Donator requested that PI request permission to use in study,02/27/2013,2013,2,27,"Lanai, Shipwreck Beach",,Maui,,HAWAII,UNITED STATES OF AMERICA,,,,,,,1,North Pacific,M,Field determination: gonads were examined; carcass was examined and dissected.,5/18/2016 0:00:00,,,5/18/16,dan.prosperi,9/16/22,210900,173995,1,Muscle,Frozen; no preservative,3,Enough tissue for 3 or more extractions,Y,0,-20 Plastic Bins-Small (Mammals),Small Plastic Bin,other,25,,,,,1,N,,,Sample vacuum sealed in large bag,5/18/16,2/25/20,Dan Prosperi,5/18/16
173996,,,KW2014009,237823,,,,,,,4/6/2016 0:00:00,STRANDING,587,KRISTI WEST,365,HAWAII PACIFIC UNIVERSITY,,,Contact Kristi West,,ARC,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,Y,Donator requested that PI request permission to use in study,07/06/2014,2014,7,6,"Kaneohe, He'eia Fish Pond, state park, 46-077 'Ipuka st. off Kamehameha Hwy",,Oahu,,HAWAII,UNITED STATES OF AMERICA,21.444076,0,DEGREE,-157.805959,0,DEGREE,1,North Pacific,M,Field determination: gonads were examined; carcass was examined and dissected.,5/18/2016 0:00:00,,,5/18/16,dan.prosperi,9/16/22,210901,173996,1,Muscle,Frozen; no preservative,3,Enough tissue for 3 or more extractions,Y,0,-20 Plastic Bins-Small (Mammals),Small Plastic Bin,whirlpak,25,,,,,1,N,,,,5/18/16,2/25/20,Dan Prosperi,5/18/16
173997,,,KW2014010,237824,,,,,,,4/6/2016 0:00:00,STRANDING,587,KRISTI WEST,365,HAWAII PACIFIC UNIVERSITY,,,Contact Kristi West,,ARC,36,036,C,CETACEA,G mac,Globicephala,macrorhynchus,Short-finned pilot whale,,,Y,Donator requested that PI request permission to use in study,07/25/2014,2014,7,25,"Hanalei, Pine trees surf site",,Kauai,,HAWAII,UNITED STATES OF AMERICA,22.203972,0,DEGREE,-159.502892,0,DEGREE,1,North Pacific,M,Field determination: gonads were examined; carcass was examined and dissected.,5/18/2016 0:00:00,,,5/18/16,dan.prosperi,9/16/22,210902,173997,1,Lung,Frozen; no preservative,3,Enough tissue for 3 or more extractions,Y,0,-20 Plastic Bins-Small (Mammals),Small Plastic Bin,whirlpak,25,,,,,1,N,,,,5/18/16,2/25/20,Dan Prosperi,5/18/16
