"LABID","Duplicates","Flags","FIELDID","Animal_ID","Stage_Class","Cruise","Platform","Shipper","Shipper_Organization","Shipped_Date","Received_Date","Collection_Method","Contact_ID","CONTACT_NAME","Organization_ID","Organization","Collector","Collector_Organization","Acknowledgement","Label","LAB","Species_ID","SpCode","SpType","Species_Type","SpName","Genus","Species","CommonName","SubSpecies","Species_Determ_List","USE","Restrict_Description","Date_Collected","YR","MO","DA","Location","City","Island","County","State","Country","Latitude","Latitude_Precision","Latitude_Precision_Unit","Longitude","Longitude_Precision","Longitude_Precision_Unit","OBasin","Ocean_Basin","SEX","Gender_Determination","ACCESSIONDATE","Repository_Numbers","COMMENTS","Record_Creation_Date","Edit_User","Edit_Date"
146464,,,"SWC140134",236008,,,,,,,,"STRANDING",371,"Eric Otjen",192,"Sea World - San Diego",,,,,"K_D",21,"021","C","CETACEA","G gri","Grampus","griseus","Risso's dolphin",,,"N",,"12/13/2014",2014,12,13,"White Point, Royal Palms Beach",,,"Los Angeles","CALIFORNIA","UNITED STATES OF AMERICA",33.718447,0.000001,"DEGREE",-118.32271,0.00001,"DEGREE",1,"North Pacific","M","Field determination: external exam only; live animal or carcass was examined but not dissected.",3/9/2015 0:00:00,,"Animal live stranded on 12/13/2014. Was stabilized at Fort MacArthur Mar. Mamm. Care Center but died on 12/16/2014.",3/9/2015 12:16:41,"Alaina.Harmon",11/20/2023 14:31:13
157454,,,"G15-06-21-001",236510,,,,,,,,"STRANDING",398,"STRANDING COORDINATOR ",1,"SWFSC",,,"NMFS, Southwest Fisheries Science Center",,"K_D",21,"021","C","CETACEA","G gri","Grampus","griseus","Risso's dolphin",,,"N",,"06/21/2015",2015,6,21,"SAN CLEMENTE, 1880 NORTH EL CAMINO REAL #90",,,"Orange","CALIFORNIA","UNITED STATES OF AMERICA",33.432199,0.000001,"DEGREE",-117.633933,0.000001,"DEGREE",1,"North Pacific","M","Field determination: gonads were examined; carcass was examined and dissected.",7/1/2015 0:00:00,,,7/1/2015 16:15:43,"dan.prosperi",6/8/2022 7:21:53
157455,,,"GSV0005",236511,,,,,,,,"STRANDING",398,"STRANDING COORDINATOR ",1,"SWFSC",,,"NMFS, Southwest Fisheries Science Center",,"K_D",21,"021","C","CETACEA","G gri","Grampus","griseus","Risso's dolphin",,,"N",,"04/09/2015",2015,4,9,"WHITE BEACH","Camp Pendleton",,"San Diego","CALIFORNIA","UNITED STATES OF AMERICA",33.240746,0.000001,"DEGREE",-117.424777,0.000001,"DEGREE",1,"North Pacific","M","Field determination: gonads were examined; carcass was examined and dissected.",7/1/2015 0:00:00,,,7/1/2015 16:15:43,"dan.prosperi",6/8/2022 7:21:53
173497,,,"METR-20160224-PHY-05",237712,,,,,,,4/13/2016 0:00:00,"BIOPSY (PROJECTILE)",386,"Greg Schorr",403,"Marine Ecology & Telemetry Research",,,,,"ARC",21,"021","C","CETACEA","G gri","Grampus","griseus","Risso's dolphin",,,"Y","Donator requested that PI request permission to use in study","02/24/2016",2016,2,24,"San Clemente Island",,,,"CALIFORNIA","UNITED STATES OF AMERICA",32.9237,0.0001,"DEGREE",-118.3748,0.0001,"DEGREE",1,"North Pacific","U",,4/21/2016 0:00:00,,,4/21/2016 15:34:32,"dan.prosperi",9/16/2022 8:37:49
173499,,,"METR-20160226-PHY-02",237714,,,,,,,4/13/2016 0:00:00,"BIOPSY (PROJECTILE)",386,"Greg Schorr",403,"Marine Ecology & Telemetry Research",,,,,"ARC",21,"021","C","CETACEA","G gri","Grampus","griseus","Risso's dolphin",,,"Y","Donator requested that PI request permission to use in study","02/26/2016",2016,2,26,"San Clemente Island",,,,"CALIFORNIA","UNITED STATES OF AMERICA",32.9858,0.0001,"DEGREE",-118.5003,0.0001,"DEGREE",1,"North Pacific","U",,4/21/2016 0:00:00,,,4/21/2016 15:34:32,"dan.prosperi",9/16/2022 8:37:49
173507,,,"METR-20160410-PHY-01",237722,,,,,,,4/13/2016 0:00:00,"BIOPSY (PROJECTILE)",386,"Greg Schorr",403,"Marine Ecology & Telemetry Research",,,,,"ARC",21,"021","C","CETACEA","G gri","Grampus","griseus","Risso's dolphin",,,"Y","Donator requested that PI request permission to use in study","04/10/2016",2016,4,10,"San Clemente Island",,,,"CALIFORNIA","UNITED STATES OF AMERICA",32.9555,0.0001,"DEGREE",-118.9228,0.0001,"DEGREE",1,"North Pacific","U",,4/21/2016 0:00:00,,,4/21/2016 15:34:32,"dan.prosperi",9/16/2022 8:37:49
173811,,,"C-482",237753,,,,,,,3/23/2016 0:00:00,"STRANDING",383,"Barbie Halaska",4,"The Marine Mammal Center",,,"The Marine Mammal Center, Sausalito, CA",,"ARC",21,"021","C","CETACEA","G gri","Grampus","griseus","Risso's dolphin",,,"N",,"12/15/2015",2015,12,15,"Monterey",,,"Monterey","CALIFORNIA","UNITED STATES OF AMERICA",36.601039,0.000001,"DEGREE",-121.88411,0.00001,"DEGREE",1,"North Pacific","M","Field determination: external exam only; live animal or carcass was examined but not dissected.",5/3/2016 0:00:00,,,5/3/2016 13:28:10,"dan.prosperi",9/16/2022 8:37:49
173980,,,"NEB0080",237812,,,,,,,4/26/2016 0:00:00,"STRANDING",398,"STRANDING COORDINATOR ",1,"SWFSC",,,"NMFS, Southwest Fisheries Science Center",,"K_D",21,"021","C","CETACEA","G gri","Grampus","griseus","Risso's dolphin",,,"N",,"01/21/2016",2016,1,21,"White Beach","Camp Pendleton",,"San Diego","CALIFORNIA","UNITED STATES OF AMERICA",32.68725,0.00001,"DEGREE",-117.213138,0.000001,"DEGREE",1,"North Pacific","M","Molecular determination: ZFX/ZFY 5' exonuclease qPCR assay developed at SWFSC.",5/16/2016 0:00:00,,,5/16/2016 14:26:43,"dan.prosperi",9/16/2022 8:37:49
177991,,,"C-509",238393,,,,,,,,"STRANDING",383,"Barbie Halaska",4,"The Marine Mammal Center",,,"The Marine Mammal Center, Sausalito, CA",,"ARC",21,"021","C","CETACEA","G gri","Grampus","griseus","Risso's dolphin",,,"N",,"08/10/2016",2016,8,10,"Burlingame",,,"San Mateo","CALIFORNIA","UNITED STATES OF AMERICA",37.63409,0.00001,"DEGREE",-122.39693,0.00001,"DEGREE",1,"North Pacific","U",,11/8/2016 0:00:00,,,11/8/2016 15:42:41,"dan.prosperi",6/14/2022 10:00:08
178021,,,"CWC-JLH-13-1003D",238415,,,,,,,,"STRANDING",460,"CYNTHIA REYES",14,"California Wildlife Center",,,,,"ARC",21,"021","C","CETACEA","G gri","Grampus","griseus","Risso's dolphin",,,"N",,"10/08/2013",2013,10,8,"Thornhill Broom Beach","Malibu",,"Los Angeles","CALIFORNIA","UNITED STATES OF AMERICA",34.075984,0.000001,"DEGREE",-119.023675,0.000001,"DEGREE",1,"North Pacific","U",,11/15/2016 0:00:00,,,11/15/2016 11:44:19,"dan.prosperi",6/23/2022 13:23:52
178027,,,"CWC-JLH-14-1004D",238421,,,,,,,,"STRANDING",460,"CYNTHIA REYES",14,"California Wildlife Center",,,,,"ARC",21,"021","C","CETACEA","G gri","Grampus","griseus","Risso's dolphin",,,"N",,"10/18/2014",2014,10,18,"Malibu Bay Club","Malibu",,"Los Angeles","CALIFORNIA","UNITED STATES OF AMERICA",34.047588,0.000001,"DEGREE",-118.952536,0.000001,"DEGREE",1,"North Pacific","M","Field determination: external exam only; live animal or carcass was examined but not dissected.",11/15/2016 0:00:00,,,11/15/2016 11:44:19,"dan.prosperi",6/23/2022 13:23:52
178258,,,"METR-20160823-PHY-01",238455,,,,,,,,"BIOPSY (PROJECTILE)",386,"Greg Schorr",403,"Marine Ecology & Telemetry Research",,,,,"ARC",21,"021","C","CETACEA","G gri","Grampus","griseus","Risso's dolphin",,,"Y","Donator requested that PI request permission to use in study","08/23/2016",2016,8,23,"San Clemente Island",,,,"CALIFORNIA","UNITED STATES OF AMERICA",32.9389,0.0001,"DEGREE",-118.4421,0.0001,"DEGREE",1,"North Pacific","U",,1/5/2017 0:00:00,,,1/5/2017 15:32:58,"dan.prosperi",6/8/2022 7:21:53
178259,,,"METR-20160824-PHY-01",238456,,,,,,,,"BIOPSY (PROJECTILE)",386,"Greg Schorr",403,"Marine Ecology & Telemetry Research",,,,,"ARC",21,"021","C","CETACEA","G gri","Grampus","griseus","Risso's dolphin",,,"Y","Donator requested that PI request permission to use in study","08/24/2016",2016,8,24,"San Clemente Island",,,,"CALIFORNIA","UNITED STATES OF AMERICA",33.2947,0.0001,"DEGREE",-118.4666,0.0001,"DEGREE",1,"North Pacific","U",,1/5/2017 0:00:00,,,1/5/2017 15:32:58,"Alaina.Harmon",2/7/2024 12:54:20
178260,,,"METR-20160824-PHY-02",238457,,,,,,,,"BIOPSY (PROJECTILE)",386,"Greg Schorr",403,"Marine Ecology & Telemetry Research",,,,,"ARC",21,"021","C","CETACEA","G gri","Grampus","griseus","Risso's dolphin",,,"Y","Donator requested that PI request permission to use in study","08/24/2016",2016,8,24,"San Clemente Island",,,,"CALIFORNIA","UNITED STATES OF AMERICA",33.2947,0.0001,"DEGREE",-118.4666,0.0001,"DEGREE",1,"North Pacific","U",,1/5/2017 0:00:00,,,1/5/2017 15:32:58,"Alaina.Harmon",2/7/2024 12:54:21
178261,,,"METR-20160824-PHY-03",238458,,,,,,,,"BIOPSY (PROJECTILE)",386,"Greg Schorr",403,"Marine Ecology & Telemetry Research",,,,,"ARC",21,"021","C","CETACEA","G gri","Grampus","griseus","Risso's dolphin",,,"Y","Donator requested that PI request permission to use in study","08/24/2016",2016,8,24,"San Clemente Island",,,,"CALIFORNIA","UNITED STATES OF AMERICA",33.2947,0.0001,"DEGREE",-118.4666,0.0001,"DEGREE",1,"North Pacific","U",,1/5/2017 0:00:00,,,1/5/2017 15:32:58,"dan.prosperi",6/8/2022 7:21:53
178265,,,"METR-20161005-PHY-01",238462,,,,,,,,"BIOPSY (PROJECTILE)",386,"Greg Schorr",403,"Marine Ecology & Telemetry Research",,,,,"ARC",21,"021","C","CETACEA","G gri","Grampus","griseus","Risso's dolphin",,,"Y","Donator requested that PI request permission to use in study","10/05/2016",2016,10,5,"Monterey Bay",,,,"CALIFORNIA","UNITED STATES OF AMERICA",36.7697,0.0001,"DEGREE",-122.0343,0.0001,"DEGREE",1,"North Pacific","U",,1/5/2017 0:00:00,,,1/5/2017 15:32:58,"Alaina.Harmon",2/7/2024 12:54:26
178266,,,"METR-20161005-PHY-02",238463,,,,,,,,"BIOPSY (PROJECTILE)",386,"Greg Schorr",403,"Marine Ecology & Telemetry Research",,,,,"ARC",21,"021","C","CETACEA","G gri","Grampus","griseus","Risso's dolphin",,,"Y","Donator requested that PI request permission to use in study","10/05/2016",2016,10,5,"Monterey Bay",,,,"CALIFORNIA","UNITED STATES OF AMERICA",36.7697,0.0001,"DEGREE",-122.0343,0.0001,"DEGREE",1,"North Pacific","U",,1/5/2017 0:00:00,,,1/5/2017 15:32:58,"Alaina.Harmon",2/7/2024 12:54:28
183506,,,"CRC-1471",238649,,,,,,,,"STRANDING",550,"JOHN CALAMBOKIDIS",255,"CASCADIA RESEARCH COLLECTIVE",,,"contact J. Calambokidis",,"ARC",21,"021","C","CETACEA","G gri","Grampus","griseus","Risso's dolphin",,,"Y","Donator requested that PI request permission to use in study","03/25/2015",2015,3,25,"Bow",,,,"WASHINGTON","UNITED STATES OF AMERICA",48.5888,0.0001,"DEGREE",-122.4313,0.0001,"DEGREE",1,"North Pacific","M","Field determination: external exam only; live animal or carcass was examined but not dissected.",5/11/2017 0:00:00,,,5/11/2017 16:34:20,"dan.prosperi",6/8/2022 7:21:53
185277,,,"GGEH105",239016,,,,,,,,"STRANDING",453,"CHRISTINE FURY",507,"Southern Cross University Whale Research Centre",,,"Christine Fury was a phD candidate in this University in 2006, sample collected by her?",,"EIA",21,"021","C","CETACEA","G gri","Grampus","griseus","Risso's dolphin",,,"N",,"??/??/????",,,,,,,,,"AUSTRALIA",,,,,,,3,"Indian Ocean","M","Unknown",7/5/2017 0:00:00,,"NSW stranding network, Christine Fury - get details",7/5/2017 13:50:12,"dan.prosperi",7/12/2022 7:24:09
185487,,,"METR-20170404-PHY-01",239057,,,,,,,,"BIOPSY (PROJECTILE)",386,"Greg Schorr",403,"Marine Ecology & Telemetry Research",,,,,"ARC",21,"021","C","CETACEA","G gri","Grampus","griseus","Risso's dolphin",,,"Y","Donator requested that PI request permission to use in study","04/04/2017",2017,4,4,"San Nicolas Basin",,,,"CALIFORNIA","UNITED STATES OF AMERICA",33.161,0.001,"DEGREE",-119.1929,0.0001,"DEGREE",1,"North Pacific","U",,8/22/2017 0:00:00,,,8/22/2017 14:42:58,"dan.prosperi",6/8/2022 7:21:53
185488,,,"METR-20170404-PHY-02",239058,,,,,,,,"BIOPSY (PROJECTILE)",386,"Greg Schorr",403,"Marine Ecology & Telemetry Research",,,,,"ARC",21,"021","C","CETACEA","G gri","Grampus","griseus","Risso's dolphin",,,"Y","Donator requested that PI request permission to use in study","04/04/2017",2017,4,4,"San Nicolas Basin",,,,"CALIFORNIA","UNITED STATES OF AMERICA",33.161,0.001,"DEGREE",-119.1929,0.0001,"DEGREE",1,"North Pacific","U",,8/22/2017 0:00:00,,,8/22/2017 14:42:58,"dan.prosperi",6/8/2022 7:21:53
185553,,,"CRC-20170626-MUS-05",239122,,,,,,,,"BIOPSY (PROJECTILE)",550,"JOHN CALAMBOKIDIS",255,"CASCADIA RESEARCH COLLECTIVE",,,"contact J. Calambokidis",,"ARC",21,"021","C","CETACEA","G gri","Grampus","griseus","Risso's dolphin",,,"Y","Donator requested that PI request permission to use in study","06/26/2017",2017,6,26,"Catalina Island",,,,"CALIFORNIA","UNITED STATES OF AMERICA",33.4589,0.0001,"DEGREE",-118.4799,0.0001,"DEGREE",1,"North Pacific","F","Molecular determination: ZFX/ZFY 5' exonuclease qPCR assay developed at SWFSC.",8/28/2017 0:00:00,,"TODD CHANDLER:510-414-3138",8/28/2017 10:27:28,"dan.prosperi",6/8/2022 7:21:53
185562,,,"CRC-20170628-MUS-04",239131,,,,,,,,"BIOPSY (PROJECTILE)",550,"JOHN CALAMBOKIDIS",255,"CASCADIA RESEARCH COLLECTIVE",,,"contact J. Calambokidis",,"ARC",21,"021","C","CETACEA","G gri","Grampus","griseus","Risso's dolphin",,,"Y","Donator requested that PI request permission to use in study","06/28/2017",2017,6,28,"Catalina Island",,,,"CALIFORNIA","UNITED STATES OF AMERICA",33.4837,0.0001,"DEGREE",-118.5357,0.0001,"DEGREE",1,"North Pacific","M","Molecular determination: ZFX/ZFY 5' exonuclease qPCR assay developed at SWFSC.",8/28/2017 0:00:00,,"TODD CHANDLER:510-414-3138",8/28/2017 10:27:28,"dan.prosperi",6/8/2022 7:21:53
186894,,,"C-549",239409,,,,,,,,"STRANDING",383,"Barbie Halaska",4,"The Marine Mammal Center",,,"The Marine Mammal Center, Sausalito, CA",,"ARC",21,"021","C","CETACEA","G gri","Grampus","griseus","Risso's dolphin",,,"N",,"10/24/2017",2017,10,24,"Bolinas, Agate Beach",,,"Marin","CALIFORNIA","UNITED STATES OF AMERICA",37.9019,0.0001,"DEGREE",-122.7184,0.0001,"DEGREE",1,"North Pacific","F","Field determination: external exam only; live animal or carcass was examined but not dissected.",11/13/2017 0:00:00,,"Dependent calf stranded live; fetal fold marks and hair follicle remnants present. Vocalizing, elevated heart and respiratory rates. Extensive rake marks over body. Responders sedated the animal, euthanized in the field, then brought carcass to TMMC for n",11/13/2017 14:39:06,"dan.prosperi",6/14/2022 10:00:08
191009,,,"METR-20180330-PHO-01",242164,,,,,,,,"BIOPSY (PROJECTILE)",386,"Greg Schorr",403,"Marine Ecology & Telemetry Research",,,,,"ARC",21,"021","C","CETACEA","G gri","Grampus","griseus","Risso's dolphin",,,"Y","Donator requested that PI request permission to use in study","03/30/2018",2018,3,30,"Southern California, SCORE",,,,"CALIFORNIA","UNITED STATES OF AMERICA",32.8525,0.0001,"DEGREE",-119.0184,0.0001,"DEGREE",1,"North Pacific","U",,5/22/2018 0:00:00,,,5/22/2018 16:00:15,"dan.prosperi",6/8/2022 7:21:53
191166,,,"METR-20180527-PHO-01",242312,,,,,,,,"BIOPSY (PROJECTILE)",386,"Greg Schorr",403,"Marine Ecology & Telemetry Research",,,,,"ARC",21,"021","C","CETACEA","G gri","Grampus","griseus","Risso's dolphin",,,"Y","Donator requested that PI request permission to use in study","05/27/2018",2018,5,27,"Southern California, SCORE",,,,"CALIFORNIA","UNITED STATES OF AMERICA",33.0026,0.0001,"DEGREE",-118.5276,0.0001,"DEGREE",1,"North Pacific","U",,7/2/2018 0:00:00,,,7/2/2018 13:54:49,"dan.prosperi",6/22/2022 14:36:57
191167,,,"METR-20180528-PHO-01",242313,,,,,,,,"BIOPSY (PROJECTILE)",386,"Greg Schorr",403,"Marine Ecology & Telemetry Research",,,,,"ARC",21,"021","C","CETACEA","G gri","Grampus","griseus","Risso's dolphin",,,"Y","Donator requested that PI request permission to use in study","05/28/2018",2018,5,28,"Southern California, SCORE",,,,"CALIFORNIA","UNITED STATES OF AMERICA",32.9236,0.0001,"DEGREE",-118.9167,0.0001,"DEGREE",1,"North Pacific","U",,7/2/2018 0:00:00,,,7/2/2018 13:54:49,"dan.prosperi",6/8/2022 7:21:53
191168,,,"METR-20180528-PHO-02",242314,,,,,,,,"BIOPSY (PROJECTILE)",386,"Greg Schorr",403,"Marine Ecology & Telemetry Research",,,,,"ARC",21,"021","C","CETACEA","G gri","Grampus","griseus","Risso's dolphin",,,"Y","Donator requested that PI request permission to use in study","05/28/2018",2018,5,28,"Southern California, SCORE",,,,"CALIFORNIA","UNITED STATES OF AMERICA",32.9798,0.0001,"DEGREE",-118.9329,0.0001,"DEGREE",1,"North Pacific","U",,7/2/2018 0:00:00,,"connective tissue",7/2/2018 13:54:49,"dan.prosperi",6/8/2022 7:21:53
191169,,,"METR-20180528-PHO-03",242315,,,,,,,,"BIOPSY (PROJECTILE)",386,"Greg Schorr",403,"Marine Ecology & Telemetry Research",,,,,"ARC",21,"021","C","CETACEA","G gri","Grampus","griseus","Risso's dolphin",,,"Y","Donator requested that PI request permission to use in study","05/28/2018",2018,5,28,"Southern California, SCORE",,,,"CALIFORNIA","UNITED STATES OF AMERICA",32.9798,0.0001,"DEGREE",-118.9329,0.0001,"DEGREE",1,"North Pacific","U",,7/2/2018 0:00:00,,,7/2/2018 13:54:49,"dan.prosperi",6/8/2022 7:21:53
191406,,,"CRC-20180615-MUS-01",242429,,,,,,,,"BIOPSY (PROJECTILE)",550,"JOHN CALAMBOKIDIS",255,"CASCADIA RESEARCH COLLECTIVE",,,"contact J. Calambokidis",,"ARC",21,"021","C","CETACEA","G gri","Grampus","griseus","Risso's dolphin",,,"Y","Donator requested that PI request permission to use in study","06/15/2018",2018,6,15,,,,,"CALIFORNIA","UNITED STATES OF AMERICA",33.5173,0.0001,"DEGREE",-118.4481,0.0001,"DEGREE",1,"North Pacific","M","Molecular determination: ZFX/ZFY 5' exonuclease qPCR assay developed at SWFSC.",7/23/2018 0:00:00,,"Alaina Harmon, 27 July 2023: Sex determination by Keiko Sherman, 2023.  TODD CHANDLER:510-414-3138",7/23/2018 10:50:38,"Alaina.Harmon",7/27/2023 11:48:44
196960,,,"DSJ2342",176274,,,,,,,,"STRANDING",561,"JORGE VELEZ-JUARBE",13,"Natural History Museum of Los Angeles County",,,"The Natural History Museum of Los Angeles County",,"ARC",21,"021","C","CETACEA","G gri","Grampus","griseus","Risso's dolphin",,,"Y","Donator requested that PI request permission to use in study","03/27/2013",2013,3,27,"Torrance Beach",,,"Los Angeles","CALIFORNIA","UNITED STATES OF AMERICA",33.810833,0.1,"SECOND",-118.3925,0.1,"SECOND",1,"North Pacific","M","Field determination: external exam only; live animal or carcass was examined but not dissected.",3/18/2019 0:00:00,,,3/18/2019 16:49:58,"dan.prosperi",1/17/2023 14:38:59
202274,,,"C-588",181466,,,,,,,,"STRANDING",383,"Barbie Halaska",4,"The Marine Mammal Center",,,"The Marine Mammal Center, Sausalito, CA",,"ARC",21,"021","C","CETACEA","G gri","Grampus","griseus","Risso's dolphin",,,"N",,"01/09/2019",2019,1,9,"Moss Landing Beach","Moss Landing",,"Monterey","CALIFORNIA","UNITED STATES OF AMERICA",36.802274,0.000001,"DEGREE",-121.788671,0.000001,"DEGREE",1,"North Pacific","F","Field determination: external exam only; live animal or carcass was examined but not dissected.",2/3/2020 0:00:00,,"Calf",2/3/2020 16:00:36,"dan.prosperi",6/14/2022 10:00:08
206165,,,"F5228",246770,,,,,,,,"STRANDING",523,"HOLLY RAUDINO",328,"Department of Biodiversity, Conservation, and Attractions, Government of Western Australia",,,,,"ARC",21,"021","C","CETACEA","G gri","Grampus","griseus","Risso's dolphin",,,"Y","Donator requested that PI request permission to use in study","05/11/2017",2017,5,11,"Eighty mile beach, Western Australia, Australia",,,,"WESTERN AUSTRALIA","AUSTRALIA",-19.674592,0.0001,"Degree",120.858618,0.0001,"Degree",3,"Indian Ocean","M","Molecular determination: ZFX/ZFY 5' exonuclease qPCR assay developed at SWFSC.",7/1/2021 0:00:00,,"qPCR asssay shows male, has ben replicated, orginally called F; Contributor notes: ""subadult."" Western Australia Museum Number: WAM TM1117. Stranding report notes: Found as ""skin holding bones."" ""WIDTH: approx 650 mm. LENGTH: approx 2-3 metres."" Archivist Note: Photos in MMaSTR digital archives..  Alternative contact: Jenelle Ritchie, Western Australia Museum, jenelle.ritchie@museum.wa.gov.au, 9212 3809. See tissue gift conditions in the MMaSTR archive. Alaina Harmon, 30 August 2023: Per email chain with Karen Martien, this animal was genetically identified as a Grampus during Kelly Robertson's time at SWFSC. Per the contributor, no permit was required for collection under the legislation active at time of collection.",7/1/2021 12:59:18,"Alaina.Harmon",8/30/2023 15:12:01
208127,,,"KXD0386",248395,,,,,,,,"STRANDING",398,"STRANDING COORDINATOR ",1,"SWFSC",,,"NMFS, Southwest Fisheries Science Center",,"K_D",21,"021","C","CETACEA","G gri","Grampus","griseus","Risso's dolphin",,,"N",,"10/14/2021",2021,10,14,"Wilson Cove, San Clemente Island, Los Angeles County, CA, Pacific Ocean",,"San Clemente Island","Los Angeles","CALIFORNIA","UNITED STATES OF AMERICA",33.00488,0.00001,"Degree",-118.55735,0.00001,"Degree",1,"North Pacific","M","Field determination: gonads were examined; carcass was examined and dissected.",1/20/2022 0:00:00,,"Stranding Report Notes: National Database #: SW-2021-1238518. Abandoned/orphaned calf first observed beached alive 14 October 2021. ""Due to the remote location ballistic euthanasia was elected,"" and occurred on the same day first observed. Remains were frozen, and internal exam conducted 23 October 2021. Actual straight length of 153.9 cm. Actual weight of 95 lb. Archivist Notes, 19 January 2022: This individual was sampled to oil spill protocol for protocol familiarity, but was outside of the spill zone for Pipeline P000547, so does not have any spill-related restrictions.",1/20/2022 9:09:54,"dan.prosperi",6/8/2022 7:21:53
209902,,,"MWS0037",250512,,,,,,,,"BYCATCH",385,"Kerri Danil",,,,,,,"K_D",21,"021","C","CETACEA","G gri","Grampus","griseus","Risso's dolphin",,,"N",,"12/12/2021",2021,12,12,,,,,"CALIFORNIA","UNITED STATES OF AMERICA",32.638333,0.1,"Minute",-118.403333,0.1,"Minute",1,"North Pacific","F","Molecular determination: ZFX/ZFY 5' exonuclease qPCR assay developed at SWFSC.",4/25/2022 0:00:00,,"Life History Form Notes: Cruise #: DN-LB-1637. Length of 211 cm. Not lactating. Archivist Notes, 25 April 2022: California Gill Net (CAGN) sample.",4/25/2022 10:28:14,"b_h",7/11/2022 9:31:26
210189,,,"TMMC-C-647",250797,,,,,,,,"STRANDING",383,"Barbie Halaska",4,"The Marine Mammal Center",,,,,"ARC",21,"021","C","CETACEA","G gri","Grampus","griseus","Risso's dolphin",,,"N",,"05/25/2020",2020,5,25,"Furlong Gulch (Sonoma Coast State Beaches), Bodega Bay, Sonoma County, CA, USA","Bodega Bay",,"Sonoma","CALIFORNIA","UNITED STATES OF AMERICA",38.4127,0.0001,"Degree",-123.1019,0.0001,"Degree",1,"North Pacific","F","Field determination: gonads were examined; carcass was examined and dissected.",6/17/2022 0:00:00,,"Contributor Note: Field ID given as C-647. Stranding Report Notes: National Database #: SW-2020-1225202. Beached moderately decomposed calf. Emaciated. Malnutrition. Maternal separation. Illness. Actual straight length of 218.5 cm. Actual weight of 93 kg. Date given is date first observed. Necropsied 26 May 2020.",6/17/2022 15:13:29,"Alaina.Harmon",6/17/2022 15:13:29
210231,,,"TMMC-C-688",250838,,,,,,,,"STRANDING",383,"Barbie Halaska",4,"The Marine Mammal Center",,,,,"ARC",21,"021","C","CETACEA","G gri","Grampus","griseus","Risso's dolphin",,,"N",,"09/03/2021",2021,9,3,"Rockaway Beach (Rockaway Beach Ave), Pacifica, San Mateo County, CA, USA","Pacifica",,"San Mateo","CALIFORNIA","UNITED STATES OF AMERICA",37.6081,0.0001,"Degree",-122.4979,0.0001,"Degree",1,"North Pacific","M","Field determination: gonads were examined; carcass was examined and dissected.",6/17/2022 0:00:00,,"Contributor Note: Field ID given as C-688. Stranding Report Notes: National Database #: SW-2021-1238070. Beached fresh dead calf. Maternal separation. Actual straight length of 148 cm. Actual weight of 47 kg. Date given is date first observed. Necropsied 8 September 2021.",6/17/2022 15:13:29,"Alaina.Harmon",6/17/2022 15:13:29
217545,,,"LL7954 08 23",257669,"Unknown",,,"Brittany Hancock-Hanser","SWFSC",,12/4/2023 0:00:00,"BYCATCH",232,"MICHAEL MARSIK",456,"NMFS, PACIFIC ISLANDS REGIONAL OFFICE, OBSERVER PROGRAM",,,,,"ARC",21,"021","C","CETACEA","G gri","Grampus","griseus","Risso's dolphin",,"G gri","Y","No external permission needed, but donator requests notification when used.","01/14/2023",2023,1,14,"High Seas, N of Hawaii",,,,,"IMPORT FROM SEA (INTERNATIONAL WATERS)",33.2833,0.0001,"Degree",33.2833,0.0001,"Degree",1,"North Pacific","U",,5/29/2024 0:00:00,,"Contributor Notes: Tim Greenlee's name given as an additional sample contact.",5/29/2024 16:55:47,"Alaina.Harmon",5/29/2024 16:55:47
